"","Count","LBA","LF","DIST_YEAR","DIST_TYPE","TYPE_CONFIDENCE","SEVERITY","SOURCE1","SOURCE2","SOURCE3","SOURCE4","DESCRIPTION","DIST_GROUP","DIST_FIRE","hectares"
"2555",17787,1,15,2020,"Fire","High","Increased Green","MTBS",NA,NA,NA,"MTBS mapped fire.","Wildfire","Disturbance-Fire",1600.83
"2556",20831,1,771,2020,"Wildfire","Medium","Low","Image-based change detection","LANDFIRE Events Geodatabase","dNBR (Std Dev Breaks)",NA,"Wildfire causality likely, (although other but could be other causality type than assigned (Image-based change detection pixels within Wildfire LANDFIRE Events Geodatabase 500 m buffer).","Wildfire","Disturbance-Fire",1874.79
"2557",461926,1,471,2020,"Wildfire","High","Low","LANDFIRE Events Geodatabase","Image-based change detection","dNBR (Std Dev Breaks)",NA,"Image-based change detection identified disturbance within Wildfire LANDFIRE Events Geodatabase polygon.","Wildfire","Disturbance-Fire",41573.34
"2558",374209,1,472,2020,"Wildfire","High","Medium","LANDFIRE Events Geodatabase","Image-based change detection","dNBR (Std Dev Breaks)",NA,"Image-based change detection identified disturbance within Wildfire LANDFIRE Events Geodatabase polygon.","Wildfire","Disturbance-Fire",33678.81
"2559",5341,1,772,2020,"Wildfire","Medium","Medium","Image-based change detection","LANDFIRE Events Geodatabase","dNBR (Std Dev Breaks)",NA,"Wildfire causality likely, but could be other causality type than assigned (Image-based change detection pixels within Wildfire LANDFIRE Events Geodatabase 500 m buffer).","Wildfire","Disturbance-Fire",480.69
"2560",1271724,1,473,2020,"Wildfire","High","High","LANDFIRE Events Geodatabase","Image-based change detection","dNBR (Std Dev Breaks)",NA,"Image-based change detection identified disturbance within Wildfire LANDFIRE Events Geodatabase polygon.","Wildfire","Disturbance-Fire",114455.16
"2561",10033,1,773,2020,"Wildfire","Medium","High","Image-based change detection","LANDFIRE Events Geodatabase","dNBR (Std Dev Breaks)",NA,"Wildfire causality likely, but could be other causality type than assigned (Image-based change detection pixels within Wildfire LANDFIRE Events Geodatabase 500 m buffer).","Wildfire","Disturbance-Fire",902.97
"2562",5829,1,1041,2020,"Insects","Medium","Low","LANDFIRE Events Geodatabase","dNBR (Std Dev Breaks)",NA,NA,"Insects LANDFIRE Events Geodatabase polygon. No change from Landsat image-based change detection or low confidence in severity assignment so default severity of low.","Insects/Disease","Disturbance-Not Fire",524.61
"2563",63813,9999,443,2020,"Thinning","High","High","LANDFIRE Events Geodatabase","Image-based change detection","dNBR (Std Dev Breaks)",NA,"Image-based change detection identified disturbance within Thinning LANDFIRE Events Geodatabase polygon.","Thinning","Disturbance-Not Fire",5743.17
"2564",55922,9999,442,2020,"Thinning","High","Medium","LANDFIRE Events Geodatabase","Image-based change detection","dNBR (Std Dev Breaks)",NA,"Image-based change detection identified disturbance within Thinning LANDFIRE Events Geodatabase polygon.","Thinning","Disturbance-Not Fire",5032.98
"2565",43795,9999,741,2020,"Thinning","Medium","Low","Image-based change detection","LANDFIRE Events Geodatabase","dNBR (Std Dev Breaks)",NA,"Thinning causality likely, but could be other causality type than assigned (Image-based change detection pixels within Thinning LANDFIRE Events Geodatabase 500 m buffer).","Thinning","Disturbance-Not Fire",3941.55
"2566",13945,9999,742,2020,"Thinning","Medium","Medium","Image-based change detection","LANDFIRE Events Geodatabase","dNBR (Std Dev Breaks)",NA,"Thinning causality likely, but could be other causality type than assigned (Image-based change detection pixels within Thinning LANDFIRE Events Geodatabase 500 m buffer).","Thinning","Disturbance-Not Fire",1255.05
"2567",15075,9999,743,2020,"Thinning","Medium","High","Image-based change detection","LANDFIRE Events Geodatabase","dNBR (Std Dev Breaks)",NA,"Thinning causality likely, but could be other causality type than assigned (Image-based change detection pixels within Thinning LANDFIRE Events Geodatabase 500 m buffer).","Thinning","Disturbance-Not Fire",1356.75
"2568",9387,9999,842,2020,"Insects","Low","Medium","Image-based change detection","LANDFIRE Events Geodatabase","dNBR (Std Dev Breaks)",NA,"Insects causality likely, but could be other causality type than assigned (Image-based change detection pixels within Insects LANDFIRE Events Geodatabase 500 m buffer).","Insects/Disease","Disturbance-Not Fire",844.83
"2569",27805,9999,492,2020,"Prescribed Fire","High","Medium","LANDFIRE Events Geodatabase","Image-based change detection","dNBR (Std Dev Breaks)",NA,"Image-based change detection identified disturbance within Prescribed Fire LANDFIRE Events Geodatabase polygon.","Prescribed Fire","Disturbance-Fire",2502.45
"2570",22484,9999,493,2020,"Prescribed Fire","High","High","LANDFIRE Events Geodatabase","Image-based change detection","dNBR (Std Dev Breaks)",NA,"Image-based change detection identified disturbance within Prescribed Fire LANDFIRE Events Geodatabase polygon.","Prescribed Fire","Disturbance-Fire",2023.56
"2571",198032,9999,931,2020,"Harvest","High","Low","LANDFIRE Events Geodatabase","dNBR (Std Dev Breaks)",NA,NA,"Harvest LANDFIRE Events Geodatabase polygon. No change from Landsat image-based change detection or low confidence in severity assignment so default severity of low.","Harvest","Disturbance-Not Fire",17822.88
"2572",27071,9999,432,2020,"Harvest","High","Medium","LANDFIRE Events Geodatabase","Image-based change detection","dNBR (Std Dev Breaks)",NA,"Image-based change detection identified disturbance within Harvest LANDFIRE Events Geodatabase polygon.","Harvest","Disturbance-Not Fire",2436.39
"2573",49410,9999,431,2020,"Harvest","High","Low","LANDFIRE Events Geodatabase","Image-based change detection","dNBR (Std Dev Breaks)",NA,"Image-based change detection identified disturbance within Harvest LANDFIRE Events Geodatabase polygon.","Harvest","Disturbance-Not Fire",4446.9
"2574",20654,9999,731,2020,"Harvest","Medium","Low","Image-based change detection","LANDFIRE Events Geodatabase","dNBR (Std Dev Breaks)",NA,"Harvest causality likely, but could be other causality type than assigned (Image-based change detection pixels within Harvest LANDFIRE Events Geodatabase 500 m buffer).","Harvest","Disturbance-Not Fire",1858.86
"2575",6720,9999,732,2020,"Harvest","Medium","Medium","Image-based change detection","LANDFIRE Events Geodatabase","dNBR (Std Dev Breaks)",NA,"Harvest causality likely, but could be other causality type than assigned (Image-based change detection pixels within Harvest LANDFIRE Events Geodatabase 500 m buffer).","Harvest","Disturbance-Not Fire",604.8
"2576",43193,9999,433,2020,"Harvest","High","High","LANDFIRE Events Geodatabase","Image-based change detection","dNBR (Std Dev Breaks)",NA,"Image-based change detection identified disturbance within Harvest LANDFIRE Events Geodatabase polygon.","Harvest","Disturbance-Not Fire",3887.37
"2577",251613,9999,1031,2020,"Chemical","Medium","Low","LANDFIRE Events Geodatabase","dNBR (Std Dev Breaks)",NA,NA,"Chemical LANDFIRE Events Geodatabase polygon. No change from Landsat image-based change detection or low confidence in severity assignment so default severity of low.","Biological/Chemical","Disturbance-Not Fire",22645.17
"2578",3995,9999,532,2020,"Chemical","Medium","Medium","LANDFIRE Events Geodatabase","Image-based change detection","dNBR (Std Dev Breaks)",NA,"Image-based change detection identified disturbance within Chemical LANDFIRE Events Geodatabase polygon.","Biological/Chemical","Disturbance-Not Fire",359.55
"2579",2832,9999,831,2020,"Chemical","Low","Low","Image-based change detection","LANDFIRE Events Geodatabase","dNBR (Std Dev Breaks)",NA,"Chemical causality likely, but could be other causality type than assigned (Image-based change detection pixels within Chemical LANDFIRE Events Geodatabase 500 m buffer).","Biological/Chemical","Disturbance-Not Fire",254.88
"2580",636,9999,833,2020,"Chemical","Low","High","Image-based change detection","LANDFIRE Events Geodatabase","dNBR (Std Dev Breaks)",NA,"Chemical causality likely, but could be other causality type than assigned (Image-based change detection pixels within Chemical LANDFIRE Events Geodatabase 500 m buffer).","Biological/Chemical","Disturbance-Not Fire",57.24
"2581",779,9999,832,2020,"Chemical","Low","Medium","Image-based change detection","LANDFIRE Events Geodatabase","dNBR (Std Dev Breaks)",NA,"Chemical causality likely, but could be other causality type than assigned (Image-based change detection pixels within Chemical LANDFIRE Events Geodatabase 500 m buffer).","Biological/Chemical","Disturbance-Not Fire",70.11
"2582",6442,9999,531,2020,"Chemical","Medium","Low","LANDFIRE Events Geodatabase","Image-based change detection","dNBR (Std Dev Breaks)",NA,"Image-based change detection identified disturbance within Chemical LANDFIRE Events Geodatabase polygon.","Biological/Chemical","Disturbance-Not Fire",579.78
"2583",8067,9999,733,2020,"Harvest","Medium","High","Image-based change detection","LANDFIRE Events Geodatabase","dNBR (Std Dev Breaks)",NA,"Harvest causality likely, but could be other causality type than assigned (Image-based change detection pixels within Harvest LANDFIRE Events Geodatabase 500 m buffer).","Harvest","Disturbance-Not Fire",726.03
"2584",932704,9999,1071,2020,"Herbicide","Medium","Low","LANDFIRE Events Geodatabase","dNBR (Std Dev Breaks)",NA,NA,"Herbicide LANDFIRE Events Geodatabase polygon. No change from Landsat image-based change detection or low confidence in severity assignment so default severity of low.","Biological/Chemical","Disturbance-Not Fire",83943.36
"2585",2368,9999,872,2020,"Herbicide","Low","Medium","Image-based change detection","LANDFIRE Events Geodatabase","dNBR (Std Dev Breaks)",NA,"Herbicide causality likely, but could be other causality type than assigned (Image-based change detection pixels within Herbicide LANDFIRE Events Geodatabase 500 m buffer).","Biological/Chemical","Disturbance-Not Fire",213.12
"2586",2671,9999,873,2020,"Herbicide","Low","High","Image-based change detection","LANDFIRE Events Geodatabase","dNBR (Std Dev Breaks)",NA,"Herbicide causality likely, but could be other causality type than assigned (Image-based change detection pixels within Herbicide LANDFIRE Events Geodatabase 500 m buffer).","Biological/Chemical","Disturbance-Not Fire",240.39
"2587",6496,9999,871,2020,"Herbicide","Low","Low","Image-based change detection","LANDFIRE Events Geodatabase","dNBR (Std Dev Breaks)",NA,"Herbicide causality likely, but could be other causality type than assigned (Image-based change detection pixels within Herbicide LANDFIRE Events Geodatabase 500 m buffer).","Biological/Chemical","Disturbance-Not Fire",584.64
"2588",3035,9999,572,2020,"Herbicide","Medium","Medium","LANDFIRE Events Geodatabase","Image-based change detection","dNBR (Std Dev Breaks)",NA,"Image-based change detection identified disturbance within Herbicide LANDFIRE Events Geodatabase polygon.","Biological/Chemical","Disturbance-Not Fire",273.15
"2589",1858,9999,573,2020,"Herbicide","Medium","High","LANDFIRE Events Geodatabase","Image-based change detection","dNBR (Std Dev Breaks)",NA,"Image-based change detection identified disturbance within Herbicide LANDFIRE Events Geodatabase polygon.","Biological/Chemical","Disturbance-Not Fire",167.22
"2590",9577,9999,571,2020,"Herbicide","Medium","Low","LANDFIRE Events Geodatabase","Image-based change detection","dNBR (Std Dev Breaks)",NA,"Image-based change detection identified disturbance within Herbicide LANDFIRE Events Geodatabase polygon.","Biological/Chemical","Disturbance-Not Fire",861.93
"2591",904,1,1031,2020,"Chemical","Medium","Low","LANDFIRE Events Geodatabase","dNBR (Std Dev Breaks)",NA,NA,"Chemical LANDFIRE Events Geodatabase polygon. No change from Landsat image-based change detection or low confidence in severity assignment so default severity of low.","Biological/Chemical","Disturbance-Not Fire",81.36
"2592",8857,9999,721,2020,"Clearcut","Medium","Low","Image-based change detection","LANDFIRE Events Geodatabase","dNBR (Std Dev Breaks)",NA,"Clearcut causality likely, but could be other causality type than assigned (Image-based change detection pixels within Clearcut LANDFIRE Events Geodatabase 500 m buffer).","Harvest","Disturbance-Not Fire",797.13
"2593",22462,9999,421,2020,"Clearcut","High","Low","LANDFIRE Events Geodatabase","Image-based change detection","dNBR (Std Dev Breaks)",NA,"Image-based change detection identified disturbance within Clearcut LANDFIRE Events Geodatabase polygon.","Harvest","Disturbance-Not Fire",2021.58
"2594",84747,9999,921,2020,"Clearcut","High","Low","LANDFIRE Events Geodatabase","dNBR (Std Dev Breaks)",NA,NA,"Clearcut LANDFIRE Events Geodatabase polygon. No change from Landsat image-based change detection or low confidence in severity assignment so default severity of low.","Harvest","Disturbance-Not Fire",7627.23
"2595",12940,9999,422,2020,"Clearcut","High","Medium","LANDFIRE Events Geodatabase","Image-based change detection","dNBR (Std Dev Breaks)",NA,"Image-based change detection identified disturbance within Clearcut LANDFIRE Events Geodatabase polygon.","Harvest","Disturbance-Not Fire",1164.6
"2596",4058,9999,722,2020,"Clearcut","Medium","Medium","Image-based change detection","LANDFIRE Events Geodatabase","dNBR (Std Dev Breaks)",NA,"Clearcut causality likely, but could be other causality type than assigned (Image-based change detection pixels within Clearcut LANDFIRE Events Geodatabase 500 m buffer).","Harvest","Disturbance-Not Fire",365.22
"2597",52906,1,1103,2020,"Unknown",NA,"High","Image-based change detection","Protected Area Database GAP Status","dNBR (Std Dev Breaks)",NA,"Image-based change detection identified change (outside LANDFIRE Events Geodatabase 500 m buffer, PAD GAP Status equals 0).","Unknown","Disturbance-Not Fire",4761.54
"2598",3887,9999,851,2020,"Disease","Low","Low","Image-based change detection","LANDFIRE Events Geodatabase","dNBR (Std Dev Breaks)",NA,"Disease causality likely, but could be other causality type than assigned (Image-based change detection pixels within Disease LANDFIRE Events Geodatabase 500 m buffer).","Insects/Disease","Disturbance-Not Fire",349.83
"2599",557171,9999,951,2020,"Mastication","High","Low","LANDFIRE Events Geodatabase","dNBR (Std Dev Breaks)",NA,NA,"Mastication LANDFIRE Events Geodatabase polygon. No change from Landsat image-based change detection or low confidence in severity assignment so default severity of low.","Mechanical","Disturbance-Not Fire",50145.39
"2600",83957,9999,472,2020,"Wildfire","High","Medium","LANDFIRE Events Geodatabase","Image-based change detection","dNBR (Std Dev Breaks)",NA,"Image-based change detection identified disturbance within Wildfire LANDFIRE Events Geodatabase polygon.","Wildfire","Disturbance-Fire",7556.13
"2601",4529,9999,115,2020,"Fire","High","Increased Green","Decision Tree Modeled","MTBS",NA,NA,"MTBS gap (value = 6) filled with See5 classified output.","Wildfire","Disturbance-Fire",407.61
"2602",837,1,115,2020,"Fire","High","Increased Green","Decision Tree Modeled","MTBS",NA,NA,"MTBS gap (value = 6) filled with See5 classified output.","Wildfire","Disturbance-Fire",75.33
